"id","cost","value"
933,"cost1",0.13773682102495
934,"cost1",0.118288011040404
935,"cost1",0.138180529954529
936,"cost1",0.134485835243794
937,"cost1",0.116215351742775
938,"cost1",0.120278619906523
939,"cost1",0.123014214415505
940,"cost1",0.139888822348654
941,"cost1",0.120463451968609
942,"cost1",0.122217772362041
943,"cost1",0.12361559529044
944,"cost1",0.133272439580361
945,"cost1",0.144779962900939
946,"cost1",0.140611184272985
947,"cost1",0.117621692624649
948,"cost1",0.126775088741584
949,"cost1",0.114895371971698
950,"cost1",0.109838741021916
951,"cost1",0.129109539061179
952,"cost1",0.122901704728763
953,"cost1",0.134733202411025
954,"cost1",0.131525604216675
955,"cost1",0.125844467205172
956,"cost1",0.141218259503522
957,"cost1",0.137461725424154
958,"cost1",0.13216479432239
959,"cost1",0.134442487673848
960,"cost1",0.13153366802921
961,"cost1",0.123244661032667
962,"cost1",0.124598946372605
963,"cost1",0.112932725930192
964,"cost1",0.131970430463446
965,"cost1",0.150697210289089
966,"cost1",0.136721378079477
967,"cost1",0.15561594102342
968,"cost1",0.118512059378195
969,"cost1",0.142586988588813
970,"cost1",0.144786200220171
971,"cost1",0.11140515415227
972,"cost1",0.141360449233447
973,"cost1",0.136095228234642
974,"cost1",0.132354252583866
975,"cost1",0.144368385316814
976,"cost1",0.141464325116625
977,"cost1",0.11480683396041
978,"cost1",0.115099993633095
979,"cost1",0.148521582607729
980,"cost1",0.113628337666519
981,"cost1",0.131846900407804
982,"cost1",0.123306689677696
983,"cost1",0.133242844226994
984,"cost1",0.132968444107964
985,"cost1",0.125761005208715
986,"cost1",0.134205229595193
987,"cost1",0.137580027443234
988,"cost1",0.127720740720443
989,"cost1",0.099967029739257
990,"cost1",0.131012248844394
991,"cost1",0.125945807616672
992,"cost1",0.113035031748189
993,"cost1",0.143823853903154
994,"cost1",0.116834699719186
995,"cost1",0.138781257973455
996,"cost1",0.156135738428373
997,"cost1",0.137700970970873
998,"cost1",0.145063723080027
999,"cost1",0.141942857734122
1000,"cost1",0.117102752714666
1,"cost2",0.130159351770046
2,"cost2",0.13356874211496
3,"cost2",0.12194330438236
4,"cost2",0.111840061283588
5,"cost2",0.120326087983395
6,"cost2",0.124117463004287
7,"cost2",0.125319941475505
8,"cost2",0.122994965767986
9,"cost2",0.133910165030996
10,"cost2",0.139378223276533
11,"cost2",0.121854245409938
12,"cost2",0.120387526493132
13,"cost2",0.130337749719295
14,"cost2",0.108758955541338
15,"cost2",0.128884829296164
16,"cost2",0.120526844465955
17,"cost2",0.134662743091236
18,"cost2",0.111628779292046
19,"cost2",0.117718374569206
20,"cost2",0.141403548632391
21,"cost2",0.132805569634948
22,"cost2",0.127057873050133
23,"cost2",0.126120186663721
24,"cost2",0.121252457129802
25,"cost2",0.140296597748973
26,"cost2",0.124821331387437
27,"cost2",0.123966147223819
28,"cost2",0.133904481247223
29,"cost2",0.126820966710757
30,"cost2",0.128428294024731
31,"cost2",0.111913181050149
32,"cost2",0.115086313506177
33,"cost2",0.12282666429392
34,"cost2",0.129178324453462
35,"cost2",0.104228418062111
36,"cost2",0.124450890567204
37,"cost2",0.144811434052327
38,"cost2",0.134434617398588
39,"cost2",0.124119888947871
40,"cost2",0.160649651648345
41,"cost2",0.13447107796608
42,"cost2",0.122379090427728
43,"cost2",0.145717623162435
44,"cost2",0.115483665183401
45,"cost2",0.144680105447685
46,"cost2",0.114716861210532
47,"cost2",0.116204963625183
48,"cost2",0.149332654561339
49,"cost2",0.127607770914567
50,"cost2",0.144163670542151
51,"cost2",0.131376400561396
52,"cost2",0.123173330089642
53,"cost2",0.141126015877908
54,"cost2",0.138185900318934
55,"cost2",0.151238982337899
56,"cost2",0.124103278754715
57,"cost2",0.140727194168584
58,"cost2",0.131051769723902
59,"cost2",0.128891466424073
60,"cost2",0.12608669549214
61,"cost2",0.125712635781676
62,"cost2",0.112354504852812
63,"cost2",0.134416444285944
64,"cost2",0.12127677272376
65,"cost2",0.122349122141106
66,"cost2",0.132304638996909
67,"cost2",0.120996081277622
68,"cost2",0.125221830491595
69,"cost2",0.132840231854703
70,"cost2",0.138133989857924
71,"cost2",0.141737758946957
72,"cost2",0.130602894305118
73,"cost2",0.112505649569221
74,"cost2",0.133998943829255
75,"cost2",0.161623010482812
76,"cost2",0.126162656078545
77,"cost2",0.11829858251216
78,"cost2",0.127424433776717
79,"cost2",0.117262169411971
80,"cost2",0.120066282873066
81,"cost2",0.139431981548286
82,"cost2",0.116131453647384
83,"cost2",0.127564755099589
84,"cost2",0.119389626392797
85,"cost2",0.137938125254707
86,"cost2",0.115442306926685
87,"cost2",0.134791703020246
88,"cost2",0.124434287758168
89,"cost2",0.140591152539199
90,"cost2",0.123099419567504
91,"cost2",0.131161297236273
92,"cost2",0.130448171406527
93,"cost2",0.136182591924545
94,"cost2",0.132943166742643
95,"cost2",0.124417889715844
96,"cost2",0.14322621652836
97,"cost2",0.113522449008771
98,"cost2",0.12442751157999
99,"cost2",0.143062480816205
100,"cost2",0.111427478371849
101,"cost2",0.120325646364403
102,"cost2",0.128058900657998
103,"cost2",0.132984914119333
104,"cost2",0.139105001232546
105,"cost2",0.112199660862536
106,"cost2",0.108482081814338
107,"cost2",0.14205236183887
108,"cost2",0.123575746953687
109,"cost2",0.137041710385557
110,"cost2",0.11452763737665
111,"cost2",0.144518305634359
112,"cost2",0.114481023317275
113,"cost2",0.11424332058251
114,"cost2",0.126894842329118
115,"cost2",0.115358690209623
116,"cost2",0.133694231711149
117,"cost2",0.12076481472549
118,"cost2",0.132826000607307
119,"cost2",0.104098369241064
120,"cost2",0.115188182523945
121,"cost2",0.117690759907934
122,"cost2",0.128806868334251
123,"cost2",0.107952459515386
124,"cost2",0.104969477652058
125,"cost2",0.129750977211374
126,"cost2",0.139943569739816
127,"cost2",0.136074633220423
128,"cost2",0.130971023695671
129,"cost2",0.134990488931415
130,"cost2",0.152088910389797
131,"cost2",0.128908485795909
132,"cost2",0.101956431448979
133,"cost2",0.134661952025116
134,"cost2",0.127386639472965
135,"cost2",0.131037258488106
136,"cost2",0.138279664083052
137,"cost2",0.123495015474008
138,"cost2",0.137662814572295
139,"cost2",0.127112904754859
140,"cost2",0.117118842129691
141,"cost2",0.13720326283913
142,"cost2",0.12182566930386
143,"cost2",0.143788666642441
144,"cost2",0.135417232915503
145,"cost2",0.13117112150924
146,"cost2",0.125726045004961
147,"cost2",0.116534253109061
148,"cost2",0.122195678213538
149,"cost2",0.115745593402531
150,"cost2",0.112901347676149
151,"cost2",0.121229435295734
152,"cost2",0.110138002110125
153,"cost2",0.121207052074881
154,"cost2",0.116514333293257
155,"cost2",0.135907446740124
156,"cost2",0.11851880789836
157,"cost2",0.123288865441087
158,"cost2",0.125841006166563
159,"cost2",0.137427974855063
160,"cost2",0.131499626442532
161,"cost2",0.125349295918998
162,"cost2",0.112975943484783
163,"cost2",0.144234138537182
164,"cost2",0.115506744124723
165,"cost2",0.122477350132982
166,"cost2",0.118127130735983
167,"cost2",0.141538054316451
168,"cost2",0.115839552212232
169,"cost2",0.126510578367901
170,"cost2",0.141032747578123
171,"cost2",0.139136224891677
172,"cost2",0.129759511006204
173,"cost2",0.136927940858435
174,"cost2",0.116368840992653
175,"cost2",0.121877643112907
176,"cost2",0.127502914134871
177,"cost2",0.137784408755925
178,"cost2",0.133986280767969
179,"cost2",0.106328003500391
180,"cost2",0.125895882331856
181,"cost2",0.132100945310075
182,"cost2",0.12186306812216
183,"cost2",0.123104122803691
184,"cost2",0.118743529874632
185,"cost2",0.136689806096106
186,"cost2",0.0971205853682967
187,"cost2",0.143430851935705
188,"cost2",0.126201026689462
189,"cost2",0.121250042250827
190,"cost2",0.122900528320992
191,"cost2",0.10195679187197
192,"cost2",0.129641476494078
193,"cost2",0.132817946699065
194,"cost2",0.10905739492892
195,"cost2",0.124538973606048
196,"cost2",0.119360364720354
197,"cost2",0.131593915845347
198,"cost2",0.133424305563098
199,"cost2",0.11700553628415
200,"cost2",0.126598781338003
201,"cost2",0.134852104813893
202,"cost2",0.128224388619242
203,"cost2",0.131870231267107
204,"cost2",0.114378358429827
205,"cost2",0.138699431903542
206,"cost2",0.111847457006415
207,"cost2",0.132955506831237
208,"cost2",0.123054656724699
209,"cost2",0.123290804476394
210,"cost2",0.133442677764667
211,"cost2",0.122330514536364
212,"cost2",0.129974559445239
213,"cost2",0.129320797229682
214,"cost2",0.134431025828285
215,"cost2",0.124456627797239
216,"cost2",0.12299122292756
217,"cost2",0.138792441122787
218,"cost2",0.141602244818685
219,"cost2",0.121625903331283
220,"cost2",0.130745973339184
221,"cost2",0.12331274324036
222,"cost2",0.152965608801071
223,"cost2",0.116429187282437
224,"cost2",0.126334647119265
225,"cost2",0.133080432315112
226,"cost2",0.137293596212647
227,"cost2",0.136956828876292
228,"cost2",0.124728702221879
229,"cost2",0.136808466549238
230,"cost2",0.127021017331285
231,"cost2",0.129833477900936
232,"cost2",0.123817283834915
233,"cost2",0.130327620774167
234,"cost2",0.107751606235855
235,"cost2",0.108214380194877
236,"cost2",0.14568674481578
237,"cost2",0.114295158705422
238,"cost2",0.11954523574306
239,"cost2",0.120051361094091
240,"cost2",0.128112545438122
241,"cost2",0.136507330530483
242,"cost2",0.134308654404517
243,"cost2",0.127004747106124
244,"cost2",0.116678174167787
245,"cost2",0.132362588218106
246,"cost2",0.11477330049089
247,"cost2",0.150322237146108
248,"cost2",0.139383037420138
249,"cost2",0.120484255648633
250,"cost2",0.13906092141779
251,"cost2",0.132599585564186
252,"cost2",0.116337362249117
253,"cost2",0.123495277523094
254,"cost2",0.122930696010373
255,"cost2",0.142001500842934
256,"cost2",0.137646903231061
257,"cost2",0.124149231088663
258,"cost2",0.114575954656605
259,"cost2",0.131832655755745
260,"cost2",0.12405543219234
261,"cost2",0.123735419561847
262,"cost2",0.141858488736999
263,"cost2",0.119613930522255
264,"cost2",0.126136377300029
265,"cost2",0.107979013475082
266,"cost2",0.131082416065174
267,"cost2",0.12925206442535
268,"cost2",0.106243914982375
269,"cost2",0.112650943363807
270,"cost2",0.115353244093882
271,"cost2",0.140721830145455
272,"cost2",0.125476330508587
273,"cost2",0.13174308224011
274,"cost2",0.116966663325449
275,"cost2",0.11386793806318
276,"cost2",0.130255308376388
277,"cost2",0.139174465917948
278,"cost2",0.129370214371561
279,"cost2",0.12696994916533
280,"cost2",0.12843560045488
281,"cost2",0.124567658865588
282,"cost2",0.13175355051395
283,"cost2",0.106830508292471
284,"cost2",0.106887924855797
285,"cost2",0.130497316100939
286,"cost2",0.123554225184883
287,"cost2",0.126542564929257
288,"cost2",0.123702040820345
289,"cost2",0.113951099703471
290,"cost2",0.127559542099382
291,"cost2",0.114430389887183
292,"cost2",0.129719789585147
293,"cost2",0.117385584264341
294,"cost2",0.125409032276761
295,"cost2",0.105569287212796
296,"cost2",0.137659203466598
297,"cost2",0.125807531218208
298,"cost2",0.11985261051188
299,"cost2",0.130449823160797
300,"cost2",0.112929935997454
301,"cost2",0.136728355695448
302,"cost2",0.120937990564565
303,"cost2",0.127838764767288
304,"cost2",0.117087565307376
305,"cost2",0.120093273042197
306,"cost2",0.130140982018671
307,"cost2",0.10313256854221
308,"cost2",0.141885284993318
309,"cost2",0.134566095620905
310,"cost2",0.146558881336598
311,"cost2",0.129536238615006
312,"cost2",0.121978635288853
313,"cost2",0.129886902442323
314,"cost2",0.154769590032648
315,"cost2",0.130133748662969
316,"cost2",0.129486971157042
317,"cost2",0.118728761849957
318,"cost2",0.132058582377695
319,"cost2",0.147038865077673
320,"cost2",0.129289697500742
321,"cost2",0.126136891866651
322,"cost2",0.144637878166805
323,"cost2",0.129157351943514
324,"cost2",0.134482983580226
325,"cost2",0.119405364564388
326,"cost2",0.136811529303083
327,"cost2",0.11459277207648
328,"cost2",0.128851829647193
329,"cost2",0.135574458099864
330,"cost2",0.121456551513228
331,"cost2",0.114601249186626
332,"cost2",0.130486264302379
333,"cost2",0.128253831386162
334,"cost2",0.139066485346254
335,"cost2",0.131871933917372
336,"cost2",0.130531152198254
337,"cost2",0.115693569654479
338,"cost2",0.138807648377679
339,"cost2",0.128942406835217
340,"cost2",0.123504175475552
341,"cost2",0.1116965036995
342,"cost2",0.132341094748467
343,"cost2",0.1179736499687
344,"cost2",0.130111381930657
345,"cost2",0.116558864548861
346,"cost2",0.125953036797991
347,"cost2",0.142120082676857
348,"cost2",0.135631450832672
349,"cost2",0.140032035004115
350,"cost2",0.125334643199199
351,"cost2",0.116197787763119
352,"cost2",0.137212628746766
353,"cost2",0.123714196540729
354,"cost2",0.134143489255333
355,"cost2",0.143101094939035
356,"cost2",0.10769305747465
357,"cost2",0.12530088846822
358,"cost2",0.149553062631113
359,"cost2",0.13468996213935
360,"cost2",0.123651003999177
361,"cost2",0.135327856638973
362,"cost2",0.117941894456166
363,"cost2",0.140220126292394
364,"cost2",0.142823450088547
365,"cost2",0.124963398167728
366,"cost2",0.118630305451476
367,"cost2",0.121060163135688
368,"cost2",0.120289509196539
369,"cost2",0.117975507788923
370,"cost2",0.122574250887977
371,"cost2",0.143108560362076
372,"cost2",0.123971639998928
373,"cost2",0.12771939077563
374,"cost2",0.136685136315334
375,"cost2",0.117363671645322
376,"cost2",0.129331146639893
377,"cost2",0.111845846436739
378,"cost2",0.134293713402358
379,"cost2",0.131595353209781
380,"cost2",0.121800042531427
381,"cost2",0.126161712860912
382,"cost2",0.11853690588069
383,"cost2",0.12974340259072
384,"cost2",0.142894017521231
385,"cost2",0.132391090864863
386,"cost2",0.138911863127375
387,"cost2",0.142043500370472
388,"cost2",0.129157228877948
389,"cost2",0.138948456979745
390,"cost2",0.122305847041654
391,"cost2",0.13833660408688
392,"cost2",0.12812747281676
393,"cost2",0.132744013547297
394,"cost2",0.121157419202334
395,"cost2",0.119684766146682
396,"cost2",0.15647181858489
397,"cost2",0.115082231575836
398,"cost2",0.12936222730252
399,"cost2",0.118687573560498
400,"cost2",0.138327980961547
401,"cost2",0.136551095820566
402,"cost2",0.110978998860823
403,"cost2",0.107617514971469
404,"cost2",0.159290835674518
405,"cost2",0.11282950489678
406,"cost2",0.118376340804489
407,"cost2",0.115328768804881
408,"cost2",0.132487975874075
409,"cost2",0.121855316839266
410,"cost2",0.106853414354271
411,"cost2",0.115839960476049
412,"cost2",0.129905678293469
413,"cost2",0.125281478448187
414,"cost2",0.123455886895836
415,"cost2",0.111501556326153
416,"cost2",0.133070903193714
417,"cost2",0.133183818375423
418,"cost2",0.117826567631712
419,"cost2",0.124109058979546
420,"cost2",0.125523848783124
421,"cost2",0.11901091657317
422,"cost2",0.118319860002007
423,"cost2",0.128426174408128
424,"cost2",0.144969512783126
425,"cost2",0.112518141303537
426,"cost2",0.125193576625294
427,"cost2",0.129415228352255
428,"cost2",0.143122607955268
429,"cost2",0.120384961517902
430,"cost2",0.130260127605984
431,"cost2",0.105481593070254
432,"cost2",0.127560403929047
433,"cost2",0.120955059830457
434,"cost2",0.122142483163706
435,"cost2",0.126277098012787
436,"cost2",0.118229529041095
437,"cost2",0.124263953562228
438,"cost2",0.14815045772474
439,"cost2",0.1261013180615
440,"cost2",0.134139291831334
441,"cost2",0.111698581725058
442,"cost2",0.131522328461503
443,"cost2",0.107473160243097
444,"cost2",0.130916757207354
445,"cost2",0.108562940399895
446,"cost2",0.135777464296108
447,"cost2",0.143450868129313
448,"cost2",0.125207442914249
449,"cost2",0.13638389886153
450,"cost2",0.140925966137439
451,"cost2",0.149335765193747
452,"cost2",0.128947696599674
453,"cost2",0.114454515649169
454,"cost2",0.131181529737516
455,"cost2",0.121618309761411
456,"cost2",0.126154680634902
457,"cost2",0.131404219212035
458,"cost2",0.117671261632958
459,"cost2",0.13886582599055
460,"cost2",0.128928796411661
461,"cost2",0.113885895349767
462,"cost2",0.131367054628665
463,"cost2",0.127684058534713
464,"cost2",0.130703424561474
465,"cost2",0.112888953330475
466,"cost2",0.118129640834486
467,"cost2",0.150601590171803
468,"cost2",0.141553155441458
469,"cost2",0.135655963231699
470,"cost2",0.120791402471057
471,"cost2",0.108036815411622
472,"cost2",0.12319880412225
473,"cost2",0.121248792870987
474,"cost2",0.119683198721933
475,"cost2",0.145625842572531
476,"cost2",0.140020003358705
477,"cost2",0.135967169255539
478,"cost2",0.133186102278163
479,"cost2",0.127561024525438
480,"cost2",0.127915259635767
481,"cost2",0.126513230188231
482,"cost2",0.124206169030905
483,"cost2",0.132742619752656
484,"cost2",0.156491331075109
485,"cost2",0.119250984437124
486,"cost2",0.122153100097836
487,"cost2",0.135479096908492
488,"cost2",0.126542913318954
489,"cost2",0.129338155755801
490,"cost2",0.120377848006732
491,"cost2",0.115440557052293
492,"cost2",0.117517434775386
493,"cost2",0.1400128464861
494,"cost2",0.136883554344879
495,"cost2",0.106719992984862
496,"cost2",0.132415252595981
497,"cost2",0.11732850075862
498,"cost2",0.11327105089057
499,"cost2",0.125971396454483
500,"cost2",0.127542112313989
501,"cost2",0.127749492194382
502,"cost2",0.112896079613967
503,"cost2",0.117194601306328
504,"cost2",0.120713269621065
505,"cost2",0.14706103662716
506,"cost2",0.12245243855663
507,"cost2",0.126375955261434
508,"cost2",0.123048368678174
509,"cost2",0.132277200446893
510,"cost2",0.146050754800733
511,"cost2",0.13522309971334
512,"cost2",0.133997417465854
513,"cost2",0.117154603723443
514,"cost2",0.114203211454334
515,"cost2",0.112058100545224
516,"cost2",0.124063093362434
517,"cost2",0.115195839204862
518,"cost2",0.107923691779642
519,"cost2",0.141770101052975
520,"cost2",0.132927792543281
521,"cost2",0.122564087347035
522,"cost2",0.103440588134962
523,"cost2",0.147821553501551
524,"cost2",0.122062209606682
525,"cost2",0.141867259115174
526,"cost2",0.132984887788463
527,"cost2",0.130181353333078
528,"cost2",0.138854807677676
529,"cost2",0.132235503021803
530,"cost2",0.123036969151364
531,"cost2",0.11254041655857
532,"cost2",0.127436693387057
533,"cost2",0.12950323743799
534,"cost2",0.120151988082479
535,"cost2",0.129407744518117
536,"cost2",0.10706451889311
537,"cost2",0.11445961084327
538,"cost2",0.129551474963155
539,"cost2",0.134492733453803
540,"cost2",0.130345149543071
541,"cost2",0.140146457153995
542,"cost2",0.128985871724426
543,"cost2",0.111825538089396
544,"cost2",0.11796920768189
545,"cost2",0.106743337307027
546,"cost2",0.131411762197562
547,"cost2",0.135724334749427
548,"cost2",0.127546213299122
549,"cost2",0.126822222634052
550,"cost2",0.138304018243684
551,"cost2",0.120557767610777
552,"cost2",0.1241030592449
553,"cost2",0.121180637756586
554,"cost2",0.142244352267753
555,"cost2",0.13696654296976
556,"cost2",0.120069233955837
557,"cost2",0.139347040201595
558,"cost2",0.106140873102277
559,"cost2",0.128512893752623
560,"cost2",0.121490953611766
561,"cost2",0.135887562186951
562,"cost2",0.129658545472516
563,"cost2",0.109111855646908
564,"cost2",0.138580106906234
565,"cost2",0.142664619829523
566,"cost2",0.127855753741903
567,"cost2",0.136350728316157
568,"cost2",0.137250171023291
569,"cost2",0.138197568127976
570,"cost2",0.136609004316362
571,"cost2",0.126761171079269
572,"cost2",0.121047606847029
573,"cost2",0.11265667245274
574,"cost2",0.119699245799254
575,"cost2",0.125823484845703
576,"cost2",0.11248895742808
577,"cost2",0.116565090451493
578,"cost2",0.127393734312873
579,"cost2",0.130343190945772
580,"cost2",0.1218587282025
581,"cost2",0.155433972094317
582,"cost2",0.121873001539923
583,"cost2",0.1502902817964
584,"cost2",0.146162452386972
585,"cost2",0.126547644884334
586,"cost2",0.128888121916228
587,"cost2",0.119716328006698
588,"cost2",0.142605745196919
589,"cost2",0.114152067662538
590,"cost2",0.132100863602661
591,"cost2",0.148583754911642
592,"cost2",0.139434821440441
593,"cost2",0.145887422349616
594,"cost2",0.116828233788239
595,"cost2",0.134078916064622
596,"cost2",0.141744638844815
597,"cost2",0.101548738324012
598,"cost2",0.126164781122727
599,"cost2",0.109342077629088
600,"cost2",0.12340092177528
601,"cost2",0.122870126443761
602,"cost2",0.132399466520457
603,"cost2",0.133068239020942
604,"cost2",0.138089425260871
605,"cost2",0.132195409478983
606,"cost2",0.138513124217803
607,"cost2",0.109960619375746
608,"cost2",0.138444164019317
609,"cost2",0.128820637735757
610,"cost2",0.125347391705263
611,"cost2",0.421882928305913
612,"cost2",0.118682327130544
613,"cost2",0.12889569173265
614,"cost2",0.136821845319921
615,"cost2",0.123838301025032
616,"cost2",0.128675852981399
617,"cost2",0.138922144283683
618,"cost2",0.112874456214933
619,"cost2",0.125466237492662
620,"cost2",0.114440668123397
621,"cost2",0.140885513761874
622,"cost2",0.134960324781404
623,"cost2",0.121411213819544
624,"cost2",0.110614232512656
625,"cost2",0.111557900005558
626,"cost2",0.127874854481505
627,"cost2",0.128933737989663
628,"cost2",0.143760993605179
629,"cost2",0.127398442235065
630,"cost2",0.117767713122191
631,"cost2",0.137336283513571
632,"cost2",0.122969753435721
633,"cost2",0.123685435391612
634,"cost2",0.119442219217419
635,"cost2",0.118167782827225
636,"cost2",0.144420202677705
637,"cost2",0.119602409025493
638,"cost2",0.123185853360022
639,"cost2",0.142305087840098
640,"cost2",0.128246060928626
641,"cost2",0.136159159641503
642,"cost2",0.120804364427745
643,"cost2",0.109039087454915
644,"cost2",0.13217282406319
645,"cost2",0.118370207070011
646,"cost2",0.134150195579825
647,"cost2",0.120894523502178
648,"cost2",0.129249374821873
649,"cost2",0.108877799167492
650,"cost2",0.122089617176245
651,"cost2",0.123628246140403
652,"cost2",0.112921626820385
653,"cost2",0.132140318413535
654,"cost2",0.138954847920707
655,"cost2",0.125778666655036
656,"cost2",0.104948251862991
657,"cost2",0.117131438446502
658,"cost2",0.14537832421487
659,"cost2",0.125160095351509
660,"cost2",0.128219346360369
661,"cost2",0.127582663071023
662,"cost2",0.121952213343896
663,"cost2",0.129504203835469
664,"cost2",0.11631400553296
665,"cost2",0.122789991904179
666,"cost2",0.122774120800507
667,"cost2",0.134807861041875
668,"cost2",0.132750289541301
669,"cost2",0.134055900428204
670,"cost2",0.111673000675734
671,"cost2",0.136203481775507
672,"cost2",0.114376982971485
673,"cost2",0.132730220185655
674,"cost2",0.14585344454628
675,"cost2",0.138654035479794
676,"cost2",0.10968802935132
677,"cost2",0.135405077401554
678,"cost2",0.128925585112708
679,"cost2",0.125732758065486
680,"cost2",0.12462133123317
681,"cost2",0.130782401431788
682,"cost2",0.132454521535172
683,"cost2",0.110243326872865
684,"cost2",0.145329664133334
685,"cost2",0.128944345242083
686,"cost2",0.120814217444101
687,"cost2",0.131148575687772
688,"cost2",0.116455241873626
689,"cost2",0.149259514736652
690,"cost2",0.127611473517018
691,"cost2",0.139942334655672
692,"cost2",0.127942197811304
693,"cost2",0.149190838615657
694,"cost2",0.120005687292938
695,"cost2",0.12429489782901
696,"cost2",0.133045544271426
697,"cost2",0.112315339284954
698,"cost2",0.119111628920923
699,"cost2",0.118233509496224
700,"cost2",0.124538777741727
701,"cost2",0.139957023736157
702,"cost2",0.119486055564445
703,"cost2",0.151440419716705
704,"cost2",0.132301728759032
705,"cost2",0.137781198054942
706,"cost2",0.120549064947516
707,"cost2",0.130127560084273
708,"cost2",0.130969733055687
709,"cost2",0.129468452437379
710,"cost2",0.120680768812551
711,"cost2",0.129170669908196
712,"cost2",0.124239075155728
713,"cost2",0.133910086530914
714,"cost2",0.131962709254909
715,"cost2",0.108683707117001
716,"cost2",0.134690232464888
717,"cost2",0.130713772279522
718,"cost2",0.120944782381039
719,"cost2",0.121174375813878
720,"cost2",0.121239886221656
721,"cost2",0.125347705406962
722,"cost2",0.13441991548537
723,"cost2",0.140361988363355
724,"cost2",0.131357906717315
725,"cost2",0.121956229075291
726,"cost2",0.12788372695496
727,"cost2",0.148020894707896
728,"cost2",0.134990919749447
729,"cost2",0.138437032657338
730,"cost2",0.129781961161046
731,"cost2",0.127104936293932
732,"cost2",0.130546487349031
733,"cost2",0.129375502304821
734,"cost2",0.124763429908416
735,"cost2",0.109798193534431
736,"cost2",0.111454332727793
737,"cost2",0.118687922967753
738,"cost2",0.11914368277157
739,"cost2",0.127366279581377
740,"cost2",0.124260843849063
741,"cost2",0.118352644718899
742,"cost2",0.14245118207855
743,"cost2",0.133055674412726
744,"cost2",0.140623853325021
745,"cost2",0.144218293543068
746,"cost2",0.122076525338105
747,"cost2",0.134700805508443
748,"cost2",0.114286548887046
749,"cost2",0.132699309883366
750,"cost2",0.117330327710025
751,"cost2",0.148422694146808
752,"cost2",0.127135598408243
753,"cost2",0.126663040281713
754,"cost2",0.117819182054012
755,"cost2",0.123849729897844
756,"cost2",0.137310571888739
757,"cost2",0.139198295043077
758,"cost2",0.126993504651663
759,"cost2",0.138990440827243
760,"cost2",0.11849156810039
761,"cost2",0.113982654412348
762,"cost2",0.122791492840027
763,"cost2",0.111828199048496
764,"cost2",0.121200064451039
765,"cost2",0.144824015126563
766,"cost2",0.141173464696983
767,"cost2",0.122297088008019
768,"cost2",0.131739395116832
769,"cost2",0.133977972121689
770,"cost2",0.133841676755585
771,"cost2",0.129725067338094
772,"cost2",0.132729939339665
773,"cost2",0.127690696632162
774,"cost2",0.101904978840364
775,"cost2",0.11656136914785
776,"cost2",0.130056601242704
777,"cost2",0.10264980250269
778,"cost2",0.121066122846651
779,"cost2",0.135815124928328
780,"cost2",0.134390090222102
781,"cost2",0.132854288150424
782,"cost2",0.1369625078083
783,"cost2",0.131506690209071
784,"cost2",0.117464253204991
785,"cost2",0.112143814264674
786,"cost2",0.112436992551121
787,"cost2",0.137403508374135
788,"cost2",0.126028916038759
789,"cost2",0.144430818051146
790,"cost2",0.121653164542888
791,"cost2",0.125667281323326
792,"cost2",0.118826263267123
793,"cost2",0.116923752201859
794,"cost2",0.119645900290698
795,"cost2",0.0997943551998481
796,"cost2",0.145636965921224
797,"cost2",0.140661791592403
798,"cost2",0.118301578299284
799,"cost2",0.137769372141338
800,"cost2",0.139925500284284
801,"cost2",0.142612503508267
802,"cost2",0.121153565385479
803,"cost2",0.132150899742859
804,"cost2",0.143881036153144
805,"cost2",0.127604804196003
806,"cost2",0.120323682014226
807,"cost2",0.134275397380038
808,"cost2",0.118629319786606
809,"cost2",0.110722218503978
810,"cost2",0.134036700747691
811,"cost2",0.12709030149198
812,"cost2",0.130366966282326
813,"cost2",0.11314036931013
814,"cost2",0.130867329624781
815,"cost2",0.12508029033564
816,"cost2",0.109990231079488
817,"cost2",0.114155747192677
818,"cost2",0.115608589183164
819,"cost2",0.131937498406286
820,"cost2",0.136950571011287
821,"cost2",0.120377966446417
822,"cost2",0.132581284824092
823,"cost2",0.114256624187105
824,"cost2",0.102014226621615
825,"cost2",0.12139564458741
826,"cost2",0.118542879470987
827,"cost2",0.12906926917244
828,"cost2",0.127827233851926
829,"cost2",0.138515566528029
830,"cost2",0.118842689198473
831,"cost2",0.120901019184168
832,"cost2",0.124636464134022
833,"cost2",0.124186160616802
834,"cost2",0.135531468755132
835,"cost2",0.12536992395513
836,"cost2",0.136571703043454
837,"cost2",0.126347287245184
838,"cost2",0.10312037125381
839,"cost2",0.125425314484194
840,"cost2",0.130596641330638
841,"cost2",0.120795635051256
842,"cost2",0.12909905371729
843,"cost2",0.136453438727552
844,"cost2",0.129338716335955
845,"cost2",0.112437669594517
846,"cost2",0.122855662510842
847,"cost2",0.1196681863514
848,"cost2",0.131284418653639
849,"cost2",0.128458371368876
850,"cost2",0.131671048833098
851,"cost2",0.125674476199361
852,"cost2",0.128549513182326
853,"cost2",0.138398648427148
854,"cost2",0.111609648601957
855,"cost2",0.131018025490475
856,"cost2",0.111730845523257
857,"cost2",0.133957827667713
858,"cost2",0.130551082807288
859,"cost2",0.1221160781518
860,"cost2",0.147166881663691
861,"cost2",0.122196220135459
862,"cost2",0.132345524012434
863,"cost2",0.135176102375631
864,"cost2",0.134904681437222
